CDIddGO;GTIN;DESCRIO;UN.;PR. ATUAL;ESTQ. DISP.;PRE�O EFETIVO;FIG.ICMS/ICMS-ST;FIG.PIS/COFINS;NCM;
3352;7896104993668;TOALHA UMEDECIDA MILI 100 UND ZERO ALCOOL;UN;12,99;0;7,9708;17;7;34011190;
3357;7896064490856;TOALHA UMEDECIDA NATURAL BABY 100 UND WIPES;UN;11,99;4;5,99;17;7;34011190;
3360;7898639303431;TOALHA UMEDECIDA NUTRIEX 90 UND SEM ALCOOL;UN;7,99;0;0;25;1;34011190;
7049;7500435145251;TOALHA UMEDECIDA PAMPERS 4 UND ALOE VERA LP;UN;58,99;0;36,75;17;7;34011190;
7498;7898172342256;TOALHA UMEDECIDA PARENTEX EU SOU 25 UND COLAGENO;UN;8,99;0;5,5;17;7;34011190;
7497;7898172343390;TOALHA UMEDECIDA PARENTEX EU SOU 25 UND VITAMINA C E;UN;8,99;0;5,5;17;7;34011190;
7300;7896110011783;TOALHA UMEDECIDA PERSONAL BABY 48 UND;UN;10,5;0;0;17;7;34011190;
11313;7896110011790;TOALHA UMEDECIDA PERSONAL BABY 48 UND MACIO;UN;0;0;7,6;17;7;34011190;
5491;7898959897320;TOALHA UMEDECIDA QLADY 25 UND DEMAQUILANTES;UN;17,99;0;7,49;17;7;34011190;
3356;7898620012076;TOALHA UMEDECIDA QLB PURO AMOR 40 UND DELICADO;UN;6,99;-2;3,9;17;7;34011190;
3342;7898677380739;TOALHA UMEDECIDA QUICK BABY 100 UND HIDRATACAO LP;UN;15,49;-1;10,99;17;7;34011190;
5073;7898677380715;TOALHA UMEDECIDA QUICK BABY 100 UND PREMIUM CARE;UN;15,49;-8;10,99;17;7;34011190;
10688;7899085698249;TOALHA UMEDECIDA SMALL BABY 120 UND;UN;9,99;0;6,5;17;7;34011190;
3355;7898677380654;TOALHA UMEDECIDA TOPOLINO 120 UND BASIC;UN;12,59;-8;8,49;17;7;34011190;
9914;7899085698201;TOALHA UMEDECIDA TURMA ALEGRIA 50 UND;UN;4,5;-3;2,9586;17;7;34011190;
3359;7898133019746;TOALHA UMEDECIDA TURMA DA MONICA 44 UND SEM ALCOOL;UN;4,99;0;0;25;1;34011190;
4714;7898963035039;TOALHA UMEDECIDAS SUPPLY WIDES 15 UND;UN;8,99;0;0;25;1;34011190;
6856;7898493992321;TOMADA FIXA ILUMI BRANCA 1 UND;UN;9,99;0;0;17;1;85366990;
8459;7891128007117;TOMADA FIXA PERLEX BRANCA 1 UND;UN;9,99;0;6,99;17;1;85366990;
6857;7898495985147;TOMADA FIXA PLUZI BRANCA 1 UND 20A;UN;9,99;0;0;17;1;85366990;
6908;7898233109071;TOMADA ZANETTI 1 UND REF 811;UN;15;-2;7,8;17;1;85366990;
136;;TOMATE LONGA VIDA KG;KG;4,99;-207,32;50;40;18;07031011;
137;;TOMATE SALADETE KG;KG;5,99;0;4,7;40;18;07020000;
9989;7891031409558;TOMATES PELADOS HEMMER 400G LATA;UN;7,99;0;0;17;1;20021000;
2603;7897158702138;TONICO CAPILAR GOTA DOURADA 100ML ALHO;UN;13,59;0;0;25;7;33059000;
2604;7897158722266;TONICO CAPILAR GOTA DOURADA 100ML COMBATE QUEDA;UN;13,59;0;0;25;7;33059000;
2607;7897158700226;TONICO CAPILAR GOTA DOURADA 100ML CRAVO;UN;13,59;0;0;25;7;33059000;
2605;7897158726585;TONICO CAPILAR GOTA DOURADA 100ML HIALURONICO;UN;13,59;0;0;25;7;33059000;
2606;7897158700219;TONICO CAPILAR GOTA DOURADA 100ML RACINO;UN;13,59;0;0;25;7;33059000;
8472;7898059544995;TORNEIRA HERC 10CM P/TANQUE BRANCA;UN;9,99;0;6,86;12;1;84818099;
8473;7898059545060;TORNEIRA HERC 15CM P/TANQUE BRANCA;UN;14,5;0;9,97;12;1;84818099;
8474;7898059544971;TORNEIRA HERC 15CM P/TANQUE BRANCA S/BICO;UN;11,5;0;7,85;12;1;84818019;
8471;7898059545053;TORNEIRA HERC ALAVANCA 18CM P/COZINHA;UN;16,99;0;11,8;12;1;84818019;
5806;7898668363215;TORNEIRA JARDIM HERC;UN;4,99;0;3,48;12;1;84818099;
7640;7898233100399;TORNEIRA JARDIM ZANETTI;UN;10;-2;3,0311;12;1;84818099;
5807;7898059544964;TORNEIRA MULTIUSO HERC;UN;4,99;0;2,8367;12;1;84818099;
10378;7898233100207;TORNEIRA PIA ZANETTI BRANCA 15CM;UN;10;-1;5,0967;12;1;84818099;
12652;7891962077772;TORRADA BAUDUCCO 120G NATURAL;UN;10,79;-6;0;17;1;19054000;
12651;7891962058733;TORRADA BAUDUCCO 128G AZEITE E ERVAS;UN;5,99;0;0;17;1;19054000;
12791;7891962058719;TORRADA BAUDUCCO 128G MULTICEREAIS;UN;5,99;0;0;17;1;19054000;
3807;7891962053196;TORRADA BAUDUCCO 142G INTEGRAL;UN;6,49;10;4,2;17;1;19054000;
5504;7891962053202;TORRADA BAUDUCCO 142G MULTIGRAOS;UN;6,49;-1;4,2;17;1;19054000;
3808;7891962053189;TORRADA BAUDUCCO 142G TRADICIONAL;UN;6,49;9;4,01;17;1;19054000;
13302;7891962053233;TORRADA BAUDUCCO 284G TRADICIONAL;UN;9,99;-1;0;17;1;19054000;
13360;7896003739343;TORRADA INTEGRAL LEV110G MARILAN;UN;6,69;5;4,61;17;1;19054000;
5678;7896022086145;TORRADA ISABELA 142G INTEGRAL;UN;5,99;0;3,9975;17;1;19054000;
5067;7896022086152;TORRADA ISABELA 142G LIGHT;UN;5,99;0;4,28;17;1;19054000;
5066;7896022086138;TORRADA ISABELA 142G TRADICIONAL;UN;5,99;-2;4,0075;17;1;19054000;
13418;7896003739367;TORRADA LIGHT LEV 110G MARILAN;UN;6,69;6;4,61;17;1;19054000;
5507;7891962052571;TORRADA VISCONTI 120G INTEGRAL;UN;4,99;7;3,56;17;1;19054000;
5627;7891962052588;TORRADA VISCONTI 120G MULTIGRAOS;UN;4,99;0;3,02;17;1;19054000;
3809;7891962052564;TORRADA VISCONTI 120G TRADICIONAL;UN;4,69;0;3,39;17;1;19054000;
3810;7896022086169;TORRADA VISCONTI 142G MULTIGRAOS;UN;5,99;0;4,09;17;1;19054000;
10415;7898174760218;TORRESMO FRIGO WIIL 150G;UN;18,99;0;12,5;17;1;02101200;
11291;7898589161167;TORRESMO FRIGOLASTE 180G;UN;23,99;0;15,99;17;1;02101200;
4970;7898930223018;TORRESMO JS ALIMENTOS 150G;UN;15,99;0;0;17;1;16024900;
4981;7898121321592;TORRESMO LACTOVALE 150G;UN;17,49;0;11,5;17;1;16024900;
5015;7898925745105;TORRESMO NONO BEPI 160G;UN;13,5;0;0;17;1;16024900;
5014;7898925745013;TORRESMO NONO BEPI 70G;UN;7,99;0;0;17;1;16024900;
570;;TORRESMO ROLO AURORA KG;KG;46,99;0;32,1928;17;26;02101900;
10700;7898067340008;TORRESMO SANTA MASSA 40G;UN;5,49;0;5,4;17;1;16024900;
5016;7898946831061;TORRESMO ZAPELINI 100G PURURUCA;UN;10,49;-10;7;17;1;02091019;
11785;70341827611;TORRESMO ZAPELINI 300G;UN;17,99;0;12;17;1;02091019;
9829;7898651900250;TORTEI MAMMA LUCIA 500G RESFRIADO;UN;16,99;0;11,75;17;22;19022000;
4740;7898921851381;TORTEI MILA 500G RESFRIADO;UN;13,99;-4;9;17;22;19022000;
5060;7898677732545;TOUCA BANHO ISACARE CETIM PRETA 1 UND;UN;15,5;0;0;17;1;65069100;
5968;7898384433728;TOUCA PLISSADA PREVEMAX BRANCA ACOUGUE;UN;0;0;20,9;17;1;62101000;
10374;7909202203543;TRAVESSEIRO ALTENBURG 50 X 70CM ANTISTRESS;UN;129,99;0;83,5;17;1;94049000;
12702;7892231022066;TREMENDAO BELLATO 200G BANDEJA;UN;9,99;-1;0;17;1;20079910;
3501;7898247263998;TREMENDAO NBONN 120G BANDEJA;UN;8,99;0;6,99;17;1;20079990;
8467;7898105776516;TRENA FAMASTIL 3M X 13MM;UN;12,99;0;7,99;4417;1;90178010;
8466;7898105776523;TRENA FAMASTIL 5M X 19MM;UN;18,99;0;11,78;4417;1;90178010;
6731;7891095400751;TRIGO YOKI 500G KIBE;UN;10,99;0;7,93;17;1;19043000;
7730;7898632180893;TRITURADOR LEGUMES 123UTIL MANUAL;UN;21,5;0;13,2233;17;1;82100090;
5899;7898690150258;TRITURADOR LEGUMES QUALITY HOUSE 3 EM 1;UN;24,99;0;15,9;17;1;39249000;
9420;7908076208579;TRITURADOR LEGUMES RIO TIJUCAS MANUAL;UN;39,99;0;24,8;17;1;82055100;
6892;7898282402000;TRITURADOR LIGBRINK 600ML;UN;59,99;0;41,44;17;1;39241000;
9588;7899516208955;TRUFA DIVINE 12G AO LEITE RECH MOUSE CHOCOLATE BRANCO;UN;1,5;0;1,0083;17;1;18069000;
7589;7899516210040;TRUFA DIVINE 18G AMENDOIM;UN;2,99;0;1,8895;17;1;18069000;
7447;7899516210033;TRUFA DIVINE 18G CREME AVELA;UN;2,99;-1;1,8895;17;1;18069000;
7448;7899516210019;TRUFA DIVINE 18G CREME SUICO;UN;2,99;0;1,8895;17;1;18069000;
7590;7899516210026;TRUFA DIVINE 18G MORANGO;UN;2,99;0;1,8895;17;1;18069000;
2705;7899516209785;TRUFAS DIVINE 96G PREMIUM MEIO AMARGO CREME AVELA;UN;21,5;0;14,8567;17;1;18069000;
2707;7622210551832;TRUFAS LACTA 103,5G RECHEADAS;UN;16,99;0;0;17;1;18069000;
8464;7898550251514;TUBO EXTENSIVO BLUKIT 1.5M;UN;19,99;0;13,74;12;1;39174090;
7793;7898550251132;TUBO EXTENSIVO BLUKIT 70CM;UN;10,99;0;6,72;12;1;39174090;
8077;7897801311229;TUBO EXTENSIVO KRONA 1.5M;UN;13,99;0;8,6283;12;1;39174090;
5997;7897203418168;TUBO EXTENSIVO PLASBOHN 1.5M;UN;20,99;0;11,5333;12;1;39174090;
5998;7897203418106;TUBO EXTENSIVO PLASBOHN 72CM;UN;13,99;-1;7,665;12;1;39174090;
8078;7898477890353;TUBO EXTENSIVO VALEPLAST BRANCO;UN;3,99;0;2,58;12;1;39174090;
598;;TULIPA DE FRANGO KG;KG;22,9;-2,032;0;12;26;02071439;
8521;77940131;TURRON MANI ARCOR 25G;UN;1,5;50;0,824;17;1;17049020;
9642;7898620271817;TV SMART PHILIPS 65;UN;3264;0;0;17;1;85287200;
10616;6948791058845;UNHAS POSTICAS AMOR ANJO 1 UND AM AI07;UN;19,99;0;12,99;17;1;39269090;
10615;;UNHAS POSTICAS AMOR ANJO 1 UND AM F08;UN;19,99;0;12,99;17;1;39269090;
7405;7899652101172;UNHAS POSTICAS MACRILAN 1 UND BAILARINA PRETO;UN;19,99;0;12,99;17;1;39269090;
9120;7899583204805;UNHAS POSTICAS MACRILAN 1 UND BAILARINA RUBI;UN;19,99;0;12,99;17;1;39269090;
7407;7899583204782;UNHAS POSTICAS MACRILAN 1 UND BAILARINA VERMELHO;UN;19,99;0;12,99;17;1;39269090;
7406;7899583204829;UNHAS POSTICAS MACRILAN 1 UND BAILARINA VINHO;UN;19,99;0;11,99;17;1;39269090;
9122;7899583202993;UNHAS POSTICAS MACRILAN 1 UND CURTO FRANCESINHA;UN;19,99;0;13,99;17;1;39269090;
10621;7899652101196;UNHAS POSTICAS MACRILAN 1 UND CURTO PRETO;UN;19,99;0;12,99;17;1;39269090;
10614;7899583203037;UNHAS POSTICAS MACRILAN 1 UND CURTO RUBI;UN;19,99;0;12,99;17;1;39269090;
10620;7899583202979;UNHAS POSTICAS MACRILAN 1 UND CURTO VERMELHO ESCURO;UN;19,99;0;12,99;17;1;39269090;
9121;7899583203327;UNHAS POSTICAS MACRILAN 1 UND CURTO VINHO;UN;19,99;0;12,99;17;1;39269090;
10613;7899583203778;UNHAS POSTICAS MACRILAN 1 UND MEDIO FRANCESINHA;UN;19,99;0;13,99;17;1;39269090;
10619;7899583203716;UNHAS POSTICAS MACRILAN 1 UND MEDIO PEROLADO;UN;19,99;0;12,99;17;1;39269090;
7402;7899583203983;UNHAS POSTICAS MACRILAN 1 UND MEDIO PRETO;UN;19,99;0;12,99;17;1;39269090;
10618;7899583203709;UNHAS POSTICAS MACRILAN 1 UND MEDIO ROSA CLARO;UN;19,99;0;12,99;17;1;39269090;
10617;7899583203792;UNHAS POSTICAS MACRILAN 1 UND MEDIO RUBI;UN;19,99;0;12,99;17;1;39269090;
7403;7899583203754;UNHAS POSTICAS MACRILAN 1 UND MEDIO VERMELHO;UN;19,99;0;12,99;17;1;39269090;
7404;7899583203815;UNHAS POSTICAS MACRILAN 1 UND MEDIO VINHO;UN;19,99;0;12,99;17;1;39269090;
7293;27898574780131;UVA BRANCA CRUZEIRO DO SUL 500G SEM SEMENTE;KG;14,5;0;0;40;18;08044000;
7230;7898965759094;UVA BRANCA ESTRELA MAR 500G SEM SEMENTE;KG;14,5;0;0;40;18;08044000;
8164;7898946537024;UVA BRANCA PURO NECTAR 500G SEM SEMENTE;UN;13,99;-2;0;40;18;08044000;
12229;7898938976022;UVA CANTU 500G THOMPSON;UN;15,99;0;0;40;18;08044000;
138;;UVA COMUM KG;KG;8,99;0;0;40;18;20060000;
12277;7899504901608;UVA DE MESA SABOROSA 500G;KG;15,99;0;0;40;18;08044000;
8876;7898946538250;UVA DELICIA 500G SEM SEMENTE BRANCA;KG;14,5;0;0;40;18;08044000;
8104;7898617620772;UVA ESTELA 500G SEM SEMENTE;KG;15,5;0;0;40;18;08044000;
157;7898938310147;UVA GOURMET 500G SONHO DOCE;KG;12,99;0;0;40;18;08044000;
139;;UVA MESA KG;KG;22,99;0;0;40;18;20060000;
10;7898950352125;UVA OURO VALE UN;KG;14,99;0;0;40;18;08044000;
13005;7896579902790;UVA PASSA FELIZ 150G ESCURA;UN;5,69;-3;0;17;18;08062000;
5670;7898650370801;UVA PASSA IDEAL 150G ESCURA;UN;7,5;0;4,9;17;18;08062000;
6986;7891089062767;UVA PASSA LA VIOLETERA 100G ESCURA;UN;6,5;0;4,49;17;18;08062000;
13010;7896579901090;UVA PASSA UNIAGRO 150G PRETA;UN;7,29;-2;0;17;18;08062000;
3271;7896272010167;UVA PASSA VALE FERTIL 80G ESCURA;UN;2,99;0;0;17;1;08062000;
13557;7898644441845;UVA PASSAS BEM PRATICO D LENA 170G;UN;10,89;-2;0;17;18;08062000;
10706;7898933327003;UVA PRETA COOP 500G SEM CAROCO;UN;18,99;0;0;40;18;20060000;
7294;7898962939116;UVA ROXA SPECIALE 500G;KG;14,5;0;0;40;18;08044000;
10964;556385806930;UVA SABOR SUPREMO 500G ROXA SUPER PREMIUM;KG;14,5;0;0;40;18;08044000;
10965;556385806954;UVA SABOR SUPREMO 500G VERDE SUPER PREMIUM;KG;14,5;0;0;40;18;08044000;
12021;7898938976015;UVA SABOROSA 500G VERMELHA;KG;9,99;0;0;40;18;08044000;
7231;7898962939253;UVA SPECIALE 500G SEM SEMENTE;KG;14,5;0;0;40;18;08044000;
10705;7898994174844;UVA VERDE COOP 500G SEM CAROCO;UN;18,99;0;0;40;18;20060000;
11;7898950352088;UVA VERDE OURO VALE UN;KG;14,99;0;0;40;18;08044000;
9545;7896577204858;VAGEM CONSERVA PETRY 520G;UN;15,99;0;10,42;17;1;20019000;
149;;VAGEM UN;UN;6,99;0;0;40;18;07061000;
3;;VALE GAS P13 AP;UN;150;0;95;61;9;27111910;
1;;VALE GAS P13 AV;UN;140;0;95;61;9;27111910;
4592;7891321067529;VALE SEM CANHOTO SAO DOMINGOS;UN;1,99;0;1,39;17;1;48201000;
11349;7892273025049;VARAL SUPORTE 16 PRENDEDORES;UN;22,99;0;13,99;17;1;39249000;
13236;7897750779118;VASSOURA ALKLIN 1 UND;UN;9,9;9;5,99;17;1;96039000;
7331;7896001016712;VASSOURA BETTANIIN NOVICA 1 UND;UN;15,99;9;10,3653;17;1;96039000;
8331;7897808702013;VASSOURA BRILHAR 1 UND CAIPIRA;UN;36,99;0;25,46;17;1;96031000;
7980;7891055003589;VASSOURA CONDOR 1 UND CERDAS CRUZADAS;UN;14,99;0;9,49;17;1;96039000;
7984;7891055006771;VASSOURA CONDOR 1 UND USO INTERNO;UN;19,99;0;13,84;17;1;96039000;
11245;7891055020081;VASSOURA CONDOR MADRI 1 UND;UN;13,99;0;8,99;17;1;96039000;
11244;7891055017593;VASSOURA CONDOR VERAO 1 UND;UN;14,99;0;9,49;17;1;96039000;
6659;7896903911481;VASSOURA MELARE SOFT PLUS 1 UND;UN;26,99;-2;16,5;17;1;96039000;
6437;7898960446067;VASSOURA MILEVA CHARMOSA MULTIUSO 1 UND;UN;10,99;0;7,95;17;1;96039000;
6435;7898960446128;VASSOURA MILEVA MEGA MULTIUSO 1 UND;UN;14,5;0;9,6875;17;1;96039000;
6436;7898960446043;VASSOURA MILEVA SAFIRA MULTIUSO 1 UND;UN;10,99;0;7,95;17;1;96039000;
11652;7896366476787;VASSOURA SANDERO LIMPA CANTO;UN;12,99;0;7,42;17;1;96039000;
11651;7896366476800;VASSOURA SANDERO SANDERIANA;UN;9,99;-4;5,05;17;1;96039000;
7660;7896314709561;VASSOURA SANTA MARIA PHENIX 1 UND;UN;17,49;0;11;17;1;96039000;
11820;7898950908469;VELA AROMATICA GUIA 90G FORCA DIVINA;UN;3,99;0;0;17;1;34060000;
5617;17896366214980;VELA AROMATICA SUAVE LAR 60G ALECRIM;UN;4,99;0;3,19;17;1;34060000;
5618;7896366215010;VELA AROMATICA SUAVE LAR 60G BAUNILHA;UN;4,99;0;3,19;17;1;34060000;
5619;7896366215041;VELA AROMATICA SUAVE LAR 60G CANELA;UN;4,99;0;3,19;17;1;34060000;
5620;7896366215034;VELA AROMATICA SUAVE LAR 60G CITRONELA;UN;4,99;0;3,19;17;1;34060000;
5621;7896366215027;VELA AROMATICA SUAVE LAR 60G FLORAL;UN;4,99;0;3,19;17;1;34060000;
5622;7896366214990;VELA AROMATICA SUAVE LAR 60G LAVANDA;UN;4,99;0;3,19;17;1;34060000;
5623;7896366215003;VELA AROMATICA SUAVE LAR 60G MEL;UN;4,99;0;3,19;17;1;34060000;
12873;7896366408030;VELA CALHANDRA 90G 6 UND;UN;3,69;-3;0;17;1;34060000;
11813;7896345500144;VELA CASTELO N2 120G CASTELINHO BRANCA;UN;4,49;0;2,92;17;1;34060000;
10938;7896345500151;VELA CASTELO N2 120G PRETA;UN;4,99;0;2,81;17;1;34060000;
11812;7896345500229;VELA CASTELO N3 176G BRANCA;UN;4,99;0;3,07;17;1;34060000;
11815;7896345502230;VELA CASTELO VOTIVA 275G SANTOS;UN;10,99;0;6,86;17;1;34060000;
11814;7896345500274;VELA CASTELO VOTIVA 330G PARAFINA;UN;10,99;0;7,04;17;1;34060000;
9049;7896366201105;VELA GIOCA N10 188G BRANCA;UN;10,99;0;7,0962;17;1;34060000;
8881;7896366201129;VELA GIOCA N12 210G BRANCA;UN;10,5;0;7,291;17;1;34060000;
5624;7896366205042;VELA GIOCA N3A 128G BRANCA;UN;5,99;-7;3,8754;17;1;34060000;
7578;7896366214747;VELA GIOCA VOTIVA ANJO GUARDA;UN;16,5;0;0;17;1;34060000;
7570;7896366214754;VELA GIOCA VOTIVA N.SRA APARECIDA;UN;16,5;0;0;17;1;34060000;
7577;7896366214785;VELA GIOCA VOTIVA NSRA FATIMA;UN;16,5;0;0;17;1;34060000;
7568;7896366214907;VELA GIOCA VOTIVA NSRA. GRACAS;UN;16,5;0;0;17;1;34060000;
7569;7896366214839;VELA GIOCA VOTIVA SAGRADA FAMILIA;UN;16,5;0;0;17;1;34060000;
7576;7896366214808;VELA GIOCA VOTIVA SAGRADO CORACAO JESUS;UN;16,5;0;0;17;1;34060000;
7575;7896366214761;VELA GIOCA VOTIVA SANTO ANTONIO;UN;16,5;0;0;17;1;34060000;
7572;7896366214778;VELA GIOCA VOTIVA SANTO EXPEDITO;UN;16,5;0;0;17;1;34060000;
7574;7896366214891;VELA GIOCA VOTIVA SAO CRISTOVAO;UN;16,5;0;0;17;1;34060000;
7571;7896366214815;VELA GIOCA VOTIVA SAO FRANCISCO ASSIS;UN;16,5;0;0;17;1;34060000;
7573;7896366214822;VELA GIOCA VOTIVA SAO JORGE;UN;16,5;0;0;17;1;34060000;
7661;7896366214792;VELA GIOCA VOTIVA SAO JOSE;UN;16,5;0;0;17;1;34060000;
7554;;VELA GIOCA VOTIVA SORTIDA;UN;16,5;0;11,1467;17;1;34060000;
13348;7896017413208;VELA GUANABARA JUREMA N2 34G 6UN;UN;8,19;-2;0;17;1;34060000;
13319;7896017411006;VELA GUANABARA N0 12G 8UN;UN;3,89;-2;0;17;1;34060000;
13318;7896017411303;VELA GUANABARA N3 28G 8UN;UN;8,49;-4;0;17;1;34060000;
8455;7898950908063;VELA GUIA 265G BRANCA VOTIVA;UN;11,5;0;7,98;17;1;34060000;
4750;7898950908377;VELA GUIA 265G EMPREGO;UN;12,99;0;0;17;1;34060000;
4735;7898965126513;VELA GUIA N11 72G BRANCA;UN;4,5;0;0;17;1;34060000;
9109;7898950908018;VELA GUIA N2 112G BRANCA;UN;6,99;-1;4,28;17;1;34060000;
8456;7898950908223;VELA GUIA N3 144G ANJOS;UN;7,99;0;5,58;17;1;34060000;
4739;7898965126988;VELA GUIA N3 144G BRANCA;UN;8,5;0;0;17;1;34060000;
9108;7898950908032;VELA GUIA N3 144G BRANCA SANTA PAULINA;UN;6,99;0;4,28;17;1;34060000;
8454;7898950908025;VELA GUIA N3 144G RANCA;UN;7,99;0;4,69;17;1;34060000;
10933;7898950908261;VELA GUIA N3 144G VERDE;UN;6,99;0;0;17;1;34060000;
4736;7898950908049;VELA GUIA N4 200G BRANCA;UN;7,99;0;5,87;17;1;34060000;
4737;7898950908056;VELA GUIA N8 280G BRANCA;UN;10,99;0;7,9862;17;1;34060000;
13326;7896017414304;VELA IGUA�U GUANABARA N3 17G 6UN;UN;4,29;-1;0;17;1;34060000;
13320;7896017413307;VELA JUREMA N3 GUANABARA 6UN 41G;UN;9,89;0;0;17;1;34060000;
4748;7898942614071;VELA PREMA 270G ARCANJO RAFAEL;UN;14,5;0;8,982;17;1;34060000;
7477;7898942614293;VELA PREMA 7 DIAS 270G BRANCA;UN;14,5;0;8,82;17;1;34060000;
4730;7898942614415;VELA PREMA 90G MIX ALFAZEMA;UN;6,99;0;0;17;1;34060000;
4722;7898942614118;VELA PREMA N2 100G SAO JORGE;UN;6,99;0;4,23;17;1;34060000;
4728;7898942614040;VELA PREMA N3 136G;UN;7,99;0;4,8508;17;1;34060000;
9621;7898942614057;VELA PREMA N4 164G;UN;9,49;0;5,85;17;1;34060000;
5592;7898942614064;VELA PREMA N5 204G;UN;10,99;0;7,25;17;1;34060000;
4724;7898699700478;VELA PREMA N8 143.5G;UN;8,5;0;5,7;17;1;34060000;
4731;7898942614149;VELA PREMA SENTIMENTO 270G;UN;14,5;-2;8,982;17;1;34060000;
13317;7896017412201;VELA S.BARBARA N2 GUANABARA;UN;5,49;-1;0;17;1;34060000;
10289;7896366487462;VELA SANDERO 235G NOSSA SENHORA;UN;10,5;0;6,9842;17;1;34060000;
4746;7896366468034;VELA SANDERO 98G VELA DOS ANJOS COLORIDA;UN;4,99;-2;0;17;1;34060000;
4741;7896366408023;VELA SANDERO CALHANDRA 156G 66;UN;6,99;0;4,5544;17;1;34060000;
4742;7896366488780;VELA SANDERO CALHANDRA 228G 77;UN;9,99;0;6,426;17;1;34060000;
4745;7896366401406;VELA SANDERO N4 144G;UN;5,99;-2;3,86;17;1;34060000;
4747;7896366494033;VELA SANDERO RENDA PEROLA;UN;21,99;0;0;17;1;34060000;
5591;7899714800012;VELA SANTA CRUZ N2 100G;UN;3,5;0;0;17;1;34060000;
5597;7897148000015;VELA SANTA CRUZ N4 112G;UN;4,99;0;0;17;1;34060000;
7307;7897148000046;VELA SANTA CRUZ N6 150G;UN;3,99;0;0;17;1;34060000;
7702;;VENTILADOR CADENCE 220V;UN;0;0;0;17;1;84145110;
10055;7898461965487;VENTILADOR VENTISOL 220V;UN;0;0;175,75;17;1;84145990;
140;;VERGAMOTA KG;KG;5,49;0;0;40;18;08044000;
1239;7898994820215;VINAGRE AMADEO 500ML MACA;UN;14,69;0;9;12;1;22090000;
1244;7896297910718;VINAGRE CHEMIM 750ML ALCOOL;UN;5,99;0;0;12;1;22090000;
12708;7896297910688;VINAGRE CHEMIM 900ML ALCOOL;UN;2,49;12;1,7146;12;1;22090000;
13119;7897436004572;VINAGRE DE ALCOOL ITALY 750ML;UN;2,59;7;1,84;12;1;22090000;
12594;7896383300058;VINAGRE HEINIG 750ML MACA;UN;5,19;-3;0;12;1;22090000;
1230;7896383300041;VINAGRE HEINIG 750ML VINHO BRANCO;UN;4,69;0;0;12;1;22090000;
1228;7896383300034;VINAGRE HEINIG 750ML VINHO TINTO;UN;4,69;7;3,7992;12;1;22090000;
1232;7896383300096;VINAGRE HEINIG 900ML ALCOOL;UN;4,59;-26;1,85;12;1;22090000;
1223;7896399300073;VINAGRE KOLLER 750ML ALCOOL;UN;2,99;0;2,0917;12;1;22090000;
10257;7896399300769;VINAGRE KOLLER 750ML LIMAO;UN;3,99;0;2,5417;12;1;22090000;
1249;7896399300196;VINAGRE KOLLER 750ML MACA;UN;7,5;0;4,8417;12;1;22090000;
1222;7896399300288;VINAGRE KOLLER 750ML VINHO BRANCO;UN;3,99;-1;4,5833;12;1;22090000;
1221;7896399300028;VINAGRE KOLLER 750ML VINHO TINTO;UN;3,99;0;4,5833;12;1;22090000;
8258;7898946965032;VINAGRE NONO MORO 2L TINTO;UN;15,99;-6;0;12;1;22090000;
13484;7898946965018;VINAGRE NONO MORO 750ML TINTO;UN;7,99;-3;0;12;1;22090000;
6571;7898946965254;VINAGRE VIZANEL 2L ALCOOL;UN;7,5;0;4,7667;12;1;22090000;
6610;7898946965186;VINAGRE VIZANEL 2L TINTO;UN;11,99;0;8;12;1;22090000;
3260;7898650372133;VINAGRETE IDEAL 20G;UN;2,8;0;1,89;17;1;21039029;
3283;7898072140563;VINAGRETE NONA ROSA 20G;UN;2,99;0;1,9;17;1;21039029;
13606;7896611800701;VINHA DE MESA BRANCO SECO DELGRAPPA 2LT;UN;26,99;0;0;25;1;22042100;
13603;7896611800688;VINHA DE MESA TINTO SECO DELGRAPPA 2LT;UN;26,99;0;0;25;1;22042100;
7891;7897507402825;VINHO AGROVIN 2L TINTO SUAVE BORDO;UN;16,99;0;0;25;1;22042100;
13605;7898289271357;VINHO BRANCO DE MESA MISTA 2LT SOU DO SUL;UN;18,99;0;0;25;1;22042100;
7865;7896931611353;VINHO CAMPO LARGO 750ML TINTO SECO;UN;18,99;0;11,7917;25;1;22042100;
7866;7896931611346;VINHO CAMPO LARGO 750ML TINTO SUAVE;UN;18,99;0;11,7917;25;1;22042100;
10780;7897507401842;VINHO CANTINA AGRICOLA 2L BRANCO SECO;UN;13,99;0;0;25;1;22042100;
9201;7798039599406;VINHO CASILLERO DEL DIABLO 750ML CABERNET SAUVIGNON;UN;70;0;0;25;1;22042100;
1452;7897678100933;VINHO CATARINA 2L BRANCO MESA SECO;UN;24,99;0;15,4;25;1;22042100;
1451;7897678100964;VINHO CATARINA 2L TINTO MESA SECO;UN;24,99;-1;16,4;25;1;22042211;
1450;7897678100957;VINHO CATARINA 2L TINTO MESA SUAVE;UN;24,99;0;16,4;25;1;22042211;
1443;7897678100391;VINHO CATARINA BAG 3L CABERNET SUAVIGNON;UN;119;0;85;25;1;22042211;
8421;7897678101404;VINHO CATARINA BAG 3L TINTO SECO BORDO;UN;64,99;0;0;25;1;22042211;
1444;7897678100308;VINHO CATARINA BAG 5L TINTO BORDO SECO;UN;68,5;0;0;25;1;22042100;
